,date,open,high,low,close,volume
0,20241005  00:29:30,1.85,1.87,1.84,1.86,-1
0,20241005  00:29:40,1.86,1.87,1.84,1.85,-1
0,20241005  00:29:50,1.85,1.86,1.84,1.85,-1
0,20241005  00:30:00,1.85,1.88,1.84,1.85,-1
0,20241005  00:30:10,1.85,1.87,1.84,1.87,-1
0,20241005  00:30:20,1.87,1.87,1.84,1.85,-1
0,20241005  00:30:30,1.85,1.88,1.84,1.87,-1
0,20241005  00:30:40,1.87,1.88,1.87,1.88,-1
0,20241005  00:30:50,1.88,1.9,1.87,1.9,-1
0,20241005  00:31:00,1.9,1.9,1.87,1.89,-1
0,20241005  00:31:10,1.89,1.91,1.89,1.9,-1
0,20241005  00:31:20,1.9,1.9,1.88,1.9,-1
0,20241005  00:31:30,1.9,1.92,1.88,1.88,-1
0,20241005  00:31:40,1.88,1.91,1.88,1.88,-1
0,20241005  00:31:50,1.88,1.92,1.88,1.88,-1
0,20241005  00:32:00,1.88,1.91,1.87,1.91,-1
0,20241005  00:32:10,1.91,1.91,1.88,1.89,-1
0,20241005  00:32:20,1.89,1.89,1.87,1.88,-1
0,20241005  00:32:30,1.88,1.88,1.87,1.88,-1
0,20241005  00:32:40,1.88,1.88,1.86,1.87,-1
0,20241005  00:32:50,1.87,1.88,1.86,1.87,-1
0,20241005  00:33:00,1.87,1.88,1.85,1.88,-1
0,20241005  00:33:10,1.88,1.88,1.87,1.88,-1
0,20241005  00:33:20,1.88,1.88,1.85,1.87,-1
0,20241005  00:33:30,1.87,1.87,1.84,1.85,-1
0,20241005  00:33:40,1.85,1.94,1.84,1.94,-1
0,20241005  00:33:50,1.94,1.97,1.84,1.87,-1
0,20241005  00:34:00,1.87,1.88,1.87,1.88,-1
0,20241005  00:34:10,1.88,1.89,1.87,1.88,-1
0,20241005  00:34:20,1.88,1.88,1.84,1.87,-1
0,20241005  00:34:30,1.87,1.89,1.85,1.85,-1
0,20241005  00:34:40,1.85,1.88,1.85,1.85,-1
0,20241005  00:34:50,1.85,1.85,1.84,1.85,-1
0,20241005  00:35:00,1.85,1.85,1.84,1.85,-1
0,20241005  00:35:10,1.85,1.85,1.83,1.83,-1
0,20241005  00:35:20,1.83,1.83,1.82,1.82,-1
0,20241005  00:35:30,1.82,1.82,1.82,1.82,-1
0,20241005  00:35:40,1.82,1.83,1.82,1.83,-1
0,20241005  00:35:50,1.83,1.86,1.82,1.86,-1
0,20241005  00:36:00,1.86,1.89,1.85,1.89,-1
0,20241005  00:36:10,1.89,1.89,1.88,1.89,-1
0,20241005  00:36:20,1.89,1.89,1.87,1.87,-1
0,20241005  00:36:30,1.87,1.87,1.87,1.87,-1
0,20241005  00:36:40,1.87,1.91,1.87,1.91,-1
0,20241005  00:36:50,1.91,1.91,1.9,1.91,-1
0,20241005  00:37:00,1.91,1.91,1.88,1.9,-1
0,20241005  00:37:10,1.9,1.94,1.9,1.94,-1
0,20241005  00:37:20,1.94,1.94,1.91,1.93,-1
0,20241005  00:37:30,1.93,1.93,1.91,1.93,-1
0,20241005  00:37:40,1.93,1.93,1.92,1.93,-1
0,20241005  00:37:50,1.93,1.95,1.93,1.94,-1
0,20241005  00:38:00,1.94,1.94,1.91,1.92,-1
0,20241005  00:38:10,1.92,1.92,1.91,1.92,-1
0,20241005  00:38:20,1.92,1.92,1.91,1.91,-1
0,20241005  00:38:30,1.91,1.91,1.88,1.88,-1
0,20241005  00:38:40,1.88,1.89,1.88,1.89,-1
0,20241005  00:38:50,1.89,1.91,1.88,1.9,-1
0,20241005  00:39:00,1.9,1.91,1.88,1.91,-1
0,20241005  00:39:10,1.91,1.92,1.91,1.92,-1
0,20241005  00:39:20,1.92,1.94,1.92,1.93,-1
0,20241005  00:39:30,1.93,1.93,1.92,1.93,-1
0,20241005  00:39:40,1.93,1.94,1.92,1.93,-1
0,20241005  00:39:50,1.93,1.95,1.92,1.94,-1
0,20241005  00:40:00,1.94,1.95,1.92,1.92,-1
0,20241005  00:40:10,1.92,1.94,1.88,1.89,-1
0,20241005  00:40:20,1.89,1.89,1.88,1.88,-1
0,20241005  00:40:30,1.88,1.88,1.86,1.88,-1
0,20241005  00:40:40,1.88,1.88,1.85,1.85,-1
0,20241005  00:40:50,1.85,1.85,1.82,1.84,-1
0,20241005  00:41:00,1.84,1.85,1.83,1.85,-1
0,20241005  00:41:10,1.85,1.85,1.82,1.82,-1
0,20241005  00:41:20,1.82,1.85,1.82,1.85,-1
0,20241005  00:41:30,1.85,1.85,1.84,1.85,-1
0,20241005  00:41:40,1.85,1.88,1.85,1.88,-1
0,20241005  00:41:50,1.88,1.88,1.87,1.88,-1
0,20241005  00:42:00,1.88,1.88,1.87,1.88,-1
0,20241005  00:42:10,1.88,1.88,1.87,1.88,-1
0,20241005  00:42:20,1.88,1.88,1.85,1.85,-1
0,20241005  00:42:30,1.85,1.85,1.85,1.85,-1
0,20241005  00:42:40,1.85,1.88,1.85,1.86,-1
0,20241005  00:42:50,1.86,1.88,1.85,1.88,-1
0,20241005  00:43:00,1.88,1.88,1.88,1.88,-1
0,20241005  00:43:10,1.88,1.88,1.85,1.85,-1
0,20241005  00:43:20,1.85,1.85,1.85,1.85,-1
0,20241005  00:43:30,1.85,1.85,1.85,1.85,-1
0,20241005  00:43:40,1.85,1.85,1.84,1.85,-1
0,20241005  00:43:50,1.85,1.85,1.82,1.85,-1
0,20241005  00:44:00,1.85,1.85,1.81,1.82,-1
0,20241005  00:44:10,1.82,1.82,1.81,1.82,-1
0,20241005  00:44:20,1.82,1.82,1.81,1.82,-1
0,20241005  00:44:30,1.82,1.83,1.81,1.82,-1
0,20241005  00:44:40,1.82,1.82,1.82,1.82,-1
0,20241005  00:44:50,1.82,1.82,1.81,1.81,-1
0,20241005  00:45:00,1.81,1.81,1.79,1.8,-1
0,20241005  00:45:10,1.8,1.8,1.79,1.79,-1
0,20241005  00:45:20,1.79,1.82,1.79,1.81,-1
0,20241005  00:45:30,1.81,1.85,1.81,1.85,-1
0,20241005  00:45:40,1.85,1.85,1.83,1.84,-1
0,20241005  00:45:50,1.84,1.84,1.83,1.84,-1
0,20241005  00:46:00,1.84,1.84,1.81,1.82,-1
0,20241005  00:46:10,1.82,1.82,1.81,1.82,-1
0,20241005  00:46:20,1.82,1.84,1.81,1.82,-1
0,20241005  00:46:30,1.82,1.82,1.81,1.82,-1
0,20241005  00:46:40,1.82,1.85,1.82,1.85,-1
0,20241005  00:46:50,1.85,1.85,1.85,1.85,-1
0,20241005  00:47:00,1.85,1.85,1.82,1.83,-1
0,20241005  00:47:10,1.83,1.83,1.82,1.83,-1
0,20241005  00:47:20,1.83,1.88,1.82,1.88,-1
0,20241005  00:47:30,1.88,1.88,1.87,1.88,-1
0,20241005  00:47:40,1.88,1.88,1.87,1.88,-1
0,20241005  00:47:50,1.88,1.88,1.87,1.88,-1
0,20241005  00:48:00,1.88,1.88,1.85,1.86,-1
0,20241005  00:48:10,1.86,1.86,1.84,1.85,-1
0,20241005  00:48:20,1.85,1.85,1.83,1.85,-1
0,20241005  00:48:30,1.85,1.85,1.84,1.85,-1
0,20241005  00:48:40,1.85,1.85,1.85,1.85,-1
0,20241005  00:48:50,1.85,1.85,1.82,1.82,-1
0,20241005  00:49:00,1.82,1.82,1.82,1.82,-1
0,20241005  00:49:10,1.82,1.85,1.82,1.85,-1
0,20241005  00:49:20,1.85,1.85,1.84,1.84,-1
0,20241005  00:49:30,1.84,1.85,1.81,1.82,-1
0,20241005  00:49:40,1.82,1.85,1.82,1.84,-1
0,20241005  00:49:50,1.84,1.84,1.84,1.84,-1
0,20241005  00:50:00,1.84,1.85,1.82,1.85,-1
0,20241005  00:50:10,1.85,1.85,1.82,1.83,-1
0,20241005  00:50:20,1.83,1.83,1.79,1.81,-1
0,20241005  00:50:30,1.81,1.81,1.79,1.79,-1
0,20241005  00:50:40,1.79,1.79,1.79,1.79,-1
0,20241005  00:50:50,1.79,1.82,1.79,1.82,-1
0,20241005  00:51:00,1.82,1.82,1.81,1.82,-1
0,20241005  00:51:10,1.82,1.82,1.81,1.82,-1
0,20241005  00:51:20,1.82,1.82,1.79,1.8,-1
0,20241005  00:51:30,1.8,1.82,1.8,1.82,-1
0,20241005  00:51:40,1.82,1.82,1.81,1.82,-1
0,20241005  00:51:50,1.82,1.82,1.81,1.81,-1
0,20241005  00:52:00,1.81,1.81,1.79,1.79,-1
0,20241005  00:52:10,1.79,1.79,1.78,1.79,-1
0,20241005  00:52:20,1.79,1.79,1.78,1.78,-1
0,20241005  00:52:30,1.78,1.78,1.77,1.78,-1
0,20241005  00:52:40,1.78,1.78,1.77,1.78,-1
0,20241005  00:52:50,1.78,1.78,1.77,1.78,-1
0,20241005  00:53:00,1.78,1.78,1.77,1.78,-1
0,20241005  00:53:10,1.78,1.78,1.77,1.78,-1
0,20241005  00:53:20,1.78,1.78,1.77,1.78,-1
0,20241005  00:53:30,1.78,1.78,1.77,1.78,-1
0,20241005  00:53:40,1.78,1.78,1.78,1.78,-1
0,20241005  00:53:50,1.78,1.82,1.78,1.79,-1
0,20241005  00:54:00,1.79,1.81,1.79,1.81,-1
0,20241005  00:54:10,1.81,1.83,1.81,1.83,-1
0,20241005  00:54:20,1.83,1.83,1.82,1.82,-1
0,20241005  00:54:30,1.82,1.84,1.82,1.84,-1
0,20241005  00:54:40,1.84,1.84,1.81,1.82,-1
0,20241005  00:54:50,1.82,1.82,1.81,1.81,-1
0,20241005  00:55:00,1.81,1.81,1.78,1.79,-1
0,20241005  00:55:10,1.79,1.81,1.78,1.81,-1
0,20241005  00:55:20,1.81,1.81,1.79,1.8,-1
0,20241005  00:55:30,1.8,1.82,1.79,1.81,-1
0,20241005  00:55:40,1.81,1.82,1.81,1.82,-1
0,20241005  00:55:50,1.82,1.82,1.81,1.82,-1
0,20241005  00:56:00,1.82,1.82,1.81,1.82,-1
0,20241005  00:56:10,1.82,1.82,1.81,1.82,-1
0,20241005  00:56:20,1.82,1.82,1.81,1.82,-1
0,20241005  00:56:30,1.82,1.82,1.81,1.82,-1
0,20241005  00:56:40,1.82,1.82,1.81,1.82,-1
0,20241005  00:56:50,1.82,1.82,1.77,1.78,-1
0,20241005  00:57:00,1.78,1.79,1.78,1.79,-1
0,20241005  00:57:10,1.79,1.79,1.78,1.79,-1
0,20241005  00:57:20,1.79,1.79,1.78,1.79,-1
0,20241005  00:57:30,1.79,1.79,1.78,1.79,-1
0,20241005  00:57:40,1.79,1.79,1.78,1.79,-1
0,20241005  00:57:50,1.79,1.79,1.78,1.79,-1
0,20241005  00:58:00,1.79,1.79,1.78,1.79,-1
0,20241005  00:58:10,1.79,1.79,1.78,1.78,-1
0,20241005  00:58:20,1.78,1.79,1.77,1.79,-1
0,20241005  00:58:30,1.79,1.79,1.78,1.79,-1
0,20241005  00:58:40,1.79,1.79,1.78,1.79,-1
0,20241005  00:58:50,1.79,1.79,1.77,1.77,-1
0,20241005  00:59:00,1.77,1.77,1.76,1.77,-1
0,20241005  00:59:10,1.77,1.77,1.76,1.77,-1
0,20241005  00:59:20,1.77,1.77,1.76,1.77,-1
0,20241005  00:59:30,1.77,1.77,1.72,1.73,-1
0,20241005  00:59:40,1.73,1.73,1.72,1.72,-1
0,20241005  00:59:50,1.72,1.72,1.72,1.72,-1
0,20241005  01:00:00,1.72,1.72,1.69,1.69,-1
0,20241005  01:00:10,1.69,1.7,1.69,1.69,-1
0,20241005  01:00:20,1.69,1.7,1.69,1.69,-1
0,20241005  01:00:30,1.69,1.7,1.69,1.69,-1
0,20241005  01:00:40,1.69,1.7,1.69,1.69,-1
0,20241005  01:00:50,1.69,1.7,1.69,1.69,-1
0,20241005  01:01:00,1.69,1.7,1.69,1.7,-1
0,20241005  01:01:10,1.7,1.7,1.69,1.69,-1
0,20241005  01:01:20,1.69,1.7,1.69,1.69,-1
0,20241005  01:01:30,1.69,1.69,1.69,1.69,-1
0,20241005  01:01:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:01:50,1.69,1.71,1.69,1.69,-1
0,20241005  01:02:00,1.69,1.69,1.69,1.69,-1
0,20241005  01:02:10,1.69,1.7,1.69,1.69,-1
0,20241005  01:02:20,1.69,1.69,1.69,1.69,-1
0,20241005  01:02:30,1.69,1.69,1.69,1.69,-1
0,20241005  01:02:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:02:50,1.69,1.69,1.69,1.69,-1
0,20241005  01:03:00,1.69,1.71,1.69,1.69,-1
0,20241005  01:03:10,1.69,1.69,1.69,1.69,-1
0,20241005  01:03:20,1.69,1.69,1.69,1.69,-1
0,20241005  01:03:30,1.69,1.69,1.69,1.69,-1
0,20241005  01:03:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:03:50,1.69,1.69,1.69,1.69,-1
0,20241005  01:04:00,1.69,1.7,1.69,1.7,-1
0,20241005  01:04:10,1.7,1.72,1.69,1.7,-1
0,20241005  01:04:20,1.7,1.7,1.69,1.7,-1
0,20241005  01:04:30,1.7,1.7,1.69,1.69,-1
0,20241005  01:04:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:04:50,1.69,1.72,1.69,1.71,-1
0,20241005  01:05:00,1.71,1.71,1.69,1.69,-1
0,20241005  01:05:10,1.69,1.7,1.69,1.7,-1
0,20241005  01:05:20,1.7,1.7,1.69,1.69,-1
0,20241005  01:05:30,1.69,1.7,1.69,1.69,-1
0,20241005  01:05:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:05:50,1.69,1.69,1.69,1.69,-1
0,20241005  01:06:00,1.69,1.69,1.67,1.69,-1
0,20241005  01:06:10,1.69,1.72,1.69,1.7,-1
0,20241005  01:06:20,1.7,1.7,1.69,1.69,-1
0,20241005  01:06:30,1.69,1.71,1.69,1.69,-1
0,20241005  01:06:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:06:50,1.69,1.69,1.68,1.68,-1
0,20241005  01:07:00,1.68,1.68,1.68,1.68,-1
0,20241005  01:07:10,1.68,1.68,1.68,1.68,-1
0,20241005  01:07:20,1.68,1.68,1.68,1.68,-1
0,20241005  01:07:30,1.68,1.68,1.68,1.68,-1
0,20241005  01:07:40,1.68,1.68,1.67,1.68,-1
0,20241005  01:07:50,1.68,1.68,1.67,1.67,-1
0,20241005  01:08:00,1.67,1.67,1.67,1.67,-1
0,20241005  01:08:10,1.67,1.67,1.65,1.66,-1
0,20241005  01:08:20,1.66,1.66,1.66,1.66,-1
0,20241005  01:08:30,1.66,1.67,1.66,1.67,-1
0,20241005  01:08:40,1.67,1.67,1.66,1.67,-1
0,20241005  01:08:50,1.67,1.68,1.66,1.68,-1
0,20241005  01:09:00,1.68,1.68,1.68,1.68,-1
0,20241005  01:09:10,1.68,1.68,1.68,1.68,-1
0,20241005  01:09:20,1.68,1.68,1.68,1.68,-1
0,20241005  01:09:30,1.68,1.68,1.68,1.68,-1
0,20241005  01:09:40,1.68,1.68,1.68,1.68,-1
0,20241005  01:09:50,1.68,1.68,1.68,1.68,-1
0,20241005  01:10:00,1.68,1.68,1.68,1.68,-1
0,20241005  01:10:10,1.68,1.68,1.68,1.68,-1
0,20241005  01:10:20,1.68,1.68,1.68,1.68,-1
0,20241005  01:10:30,1.68,1.68,1.68,1.68,-1
0,20241005  01:10:40,1.68,1.68,1.68,1.68,-1
0,20241005  01:10:50,1.68,1.68,1.68,1.68,-1
0,20241005  01:11:00,1.68,1.68,1.68,1.68,-1
0,20241005  01:11:10,1.68,1.68,1.68,1.68,-1
0,20241005  01:11:20,1.68,1.68,1.68,1.68,-1
0,20241005  01:11:30,1.68,1.68,1.68,1.68,-1
0,20241005  01:11:40,1.68,1.68,1.68,1.68,-1
0,20241005  01:11:50,1.68,1.68,1.68,1.68,-1
0,20241005  01:12:00,1.68,1.7,1.68,1.69,-1
0,20241005  01:12:10,1.69,1.72,1.69,1.72,-1
0,20241005  01:12:20,1.72,1.72,1.71,1.72,-1
0,20241005  01:12:30,1.72,1.75,1.72,1.75,-1
0,20241005  01:12:40,1.75,1.75,1.72,1.72,-1
0,20241005  01:12:50,1.72,1.73,1.72,1.73,-1
0,20241005  01:13:00,1.73,1.75,1.72,1.74,-1
0,20241005  01:13:10,1.74,1.75,1.72,1.72,-1
0,20241005  01:13:20,1.72,1.75,1.72,1.75,-1
0,20241005  01:13:30,1.75,1.75,1.74,1.75,-1
0,20241005  01:13:40,1.75,1.75,1.75,1.75,-1
0,20241005  01:13:50,1.75,1.78,1.75,1.78,-1
0,20241005  01:14:00,1.78,1.78,1.78,1.78,-1
0,20241005  01:14:10,1.78,1.8,1.78,1.8,-1
0,20241005  01:14:20,1.8,1.8,1.75,1.76,-1
0,20241005  01:14:30,1.76,1.76,1.75,1.75,-1
0,20241005  01:14:40,1.75,1.78,1.75,1.78,-1
0,20241005  01:14:50,1.78,1.81,1.78,1.81,-1
0,20241005  01:15:00,1.81,1.81,1.78,1.8,-1
0,20241005  01:15:10,1.8,1.81,1.78,1.79,-1
0,20241005  01:15:20,1.79,1.82,1.78,1.78,-1
0,20241005  01:15:30,1.78,1.81,1.78,1.81,-1
0,20241005  01:15:40,1.81,1.81,1.8,1.81,-1
0,20241005  01:15:50,1.81,1.81,1.78,1.79,-1
0,20241005  01:16:00,1.79,1.81,1.78,1.78,-1
0,20241005  01:16:10,1.78,1.78,1.78,1.78,-1
0,20241005  01:16:20,1.78,1.81,1.78,1.78,-1
0,20241005  01:16:30,1.78,1.79,1.78,1.78,-1
0,20241005  01:16:40,1.78,1.8,1.78,1.79,-1
0,20241005  01:16:50,1.79,1.79,1.78,1.79,-1
0,20241005  01:17:00,1.79,1.79,1.77,1.77,-1
0,20241005  01:17:10,1.77,1.79,1.77,1.78,-1
0,20241005  01:17:20,1.78,1.78,1.77,1.77,-1
0,20241005  01:17:30,1.77,1.77,1.76,1.77,-1
0,20241005  01:17:40,1.77,1.77,1.74,1.75,-1
0,20241005  01:17:50,1.75,1.75,1.74,1.75,-1
0,20241005  01:18:00,1.75,1.75,1.73,1.74,-1
0,20241005  01:18:10,1.74,1.75,1.74,1.75,-1
0,20241005  01:18:20,1.75,1.75,1.72,1.75,-1
0,20241005  01:18:30,1.75,1.75,1.74,1.75,-1
0,20241005  01:18:40,1.75,1.75,1.75,1.75,-1
0,20241005  01:18:50,1.75,1.75,1.75,1.75,-1
0,20241005  01:19:00,1.75,1.75,1.75,1.75,-1
0,20241005  01:19:10,1.75,1.75,1.75,1.75,-1
0,20241005  01:19:20,1.75,1.77,1.75,1.76,-1
0,20241005  01:19:30,1.76,1.76,1.75,1.75,-1
0,20241005  01:19:40,1.75,1.75,1.75,1.75,-1
0,20241005  01:19:50,1.75,1.78,1.75,1.78,-1
0,20241005  01:20:00,1.78,1.78,1.77,1.78,-1
0,20241005  01:20:10,1.78,1.81,1.78,1.8,-1
0,20241005  01:20:20,1.8,1.81,1.78,1.79,-1
0,20241005  01:20:30,1.79,1.81,1.78,1.81,-1
0,20241005  01:20:40,1.81,1.81,1.78,1.8,-1
0,20241005  01:20:50,1.8,1.81,1.78,1.8,-1
0,20241005  01:21:00,1.8,1.81,1.79,1.81,-1
0,20241005  01:21:10,1.81,1.81,1.78,1.79,-1
0,20241005  01:21:20,1.79,1.79,1.78,1.79,-1
0,20241005  01:21:30,1.79,1.81,1.78,1.78,-1
0,20241005  01:21:40,1.78,1.78,1.78,1.78,-1
0,20241005  01:21:50,1.78,1.8,1.78,1.8,-1
0,20241005  01:22:00,1.8,1.8,1.79,1.8,-1
0,20241005  01:22:10,1.8,1.81,1.79,1.81,-1
0,20241005  01:22:20,1.81,1.84,1.8,1.84,-1
0,20241005  01:22:30,1.84,1.87,1.84,1.87,-1
0,20241005  01:22:40,1.87,1.88,1.87,1.87,-1
0,20241005  01:22:50,1.87,1.87,1.85,1.87,-1
0,20241005  01:23:00,1.87,1.87,1.85,1.87,-1
0,20241005  01:23:10,1.87,1.88,1.87,1.87,-1
0,20241005  01:23:20,1.87,1.89,1.84,1.86,-1
0,20241005  01:23:30,1.86,1.88,1.85,1.88,-1
0,20241005  01:23:40,1.88,1.88,1.87,1.88,-1
0,20241005  01:23:50,1.88,1.88,1.87,1.88,-1
0,20241005  01:24:00,1.88,1.88,1.87,1.88,-1
0,20241005  01:24:10,1.88,1.88,1.87,1.88,-1
0,20241005  01:24:20,1.88,1.88,1.87,1.88,-1
0,20241005  01:24:30,1.88,1.88,1.87,1.87,-1
0,20241005  01:24:40,1.87,1.88,1.87,1.88,-1
0,20241005  01:24:50,1.88,1.88,1.88,1.88,-1
0,20241005  01:25:00,1.88,1.89,1.88,1.89,-1
0,20241005  01:25:10,1.89,1.91,1.89,1.91,-1
0,20241005  01:25:20,1.91,1.91,1.9,1.9,-1
0,20241005  01:25:30,1.9,1.91,1.9,1.91,-1
0,20241005  01:25:40,1.91,1.93,1.9,1.93,-1
0,20241005  01:25:50,1.93,1.93,1.9,1.91,-1
0,20241005  01:26:00,1.91,1.93,1.9,1.93,-1
0,20241005  01:26:10,1.93,1.94,1.93,1.93,-1
0,20241005  01:26:20,1.93,1.94,1.91,1.94,-1
0,20241005  01:26:30,1.94,1.94,1.9,1.92,-1
0,20241005  01:26:40,1.92,1.94,1.91,1.93,-1
0,20241005  01:26:50,1.93,1.94,1.92,1.94,-1
0,20241005  01:27:00,1.94,1.98,1.94,1.95,-1
0,20241005  01:27:10,1.95,1.97,1.95,1.96,-1
0,20241005  01:27:20,1.96,1.98,1.96,1.98,-1
0,20241005  01:27:30,1.98,1.98,1.95,1.96,-1
0,20241005  01:27:40,1.96,1.96,1.95,1.96,-1
0,20241005  01:27:50,1.96,1.96,1.95,1.96,-1
0,20241005  01:28:00,1.96,1.96,1.94,1.94,-1
0,20241005  01:28:10,1.94,1.95,1.92,1.92,-1
0,20241005  01:28:20,1.92,1.92,1.92,1.92,-1
0,20241005  01:28:30,1.92,1.95,1.92,1.95,-1
0,20241005  01:28:40,1.95,1.95,1.92,1.92,-1
0,20241005  01:28:50,1.92,1.92,1.91,1.92,-1
0,20241005  01:29:00,1.92,1.92,1.9,1.91,-1
