,date,open,high,low,close,volume
0,20241005  01:29:10,1.91,1.92,1.89,1.91,-1
0,20241005  01:29:20,1.91,1.92,1.91,1.92,-1
0,20241005  01:29:30,1.92,1.94,1.91,1.94,-1
0,20241005  01:29:40,1.94,1.94,1.92,1.93,-1
0,20241005  01:29:50,1.93,1.93,1.91,1.92,-1
0,20241005  01:30:00,1.92,1.96,1.9,1.95,-1
0,20241005  01:30:10,1.95,1.96,1.95,1.95,-1
0,20241005  01:30:20,1.95,1.96,1.95,1.95,-1
0,20241005  01:30:30,1.95,1.95,1.91,1.94,-1
0,20241005  01:30:40,1.94,1.96,1.94,1.96,-1
0,20241005  01:30:50,1.96,1.96,1.94,1.95,-1
0,20241005  01:31:00,1.95,1.96,1.94,1.96,-1
0,20241005  01:31:10,1.96,1.96,1.95,1.95,-1
0,20241005  01:31:20,1.95,1.95,1.95,1.95,-1
0,20241005  01:31:30,1.95,1.96,1.95,1.96,-1
0,20241005  01:31:40,1.96,1.97,1.95,1.97,-1
0,20241005  01:31:50,1.97,1.97,1.96,1.96,-1
0,20241005  01:32:00,1.96,1.97,1.96,1.97,-1
0,20241005  01:32:10,1.97,1.97,1.96,1.97,-1
0,20241005  01:32:20,1.97,1.97,1.94,1.96,-1
0,20241005  01:32:30,1.96,1.96,1.93,1.95,-1
0,20241005  01:32:40,1.95,1.95,1.94,1.94,-1
0,20241005  01:32:50,1.94,1.95,1.94,1.95,-1
0,20241005  01:33:00,1.95,1.96,1.95,1.96,-1
0,20241005  01:33:10,1.96,1.96,1.96,1.96,-1
0,20241005  01:33:20,1.96,1.96,1.93,1.95,-1
0,20241005  01:33:30,1.95,1.95,1.94,1.95,-1
0,20241005  01:33:40,1.95,1.95,1.94,1.94,-1
0,20241005  01:33:50,1.94,1.95,1.94,1.94,-1
0,20241005  01:34:00,1.94,1.95,1.94,1.95,-1
0,20241005  01:34:10,1.95,1.95,1.94,1.94,-1
0,20241005  01:34:20,1.94,1.94,1.91,1.91,-1
0,20241005  01:34:30,1.91,1.92,1.91,1.91,-1
0,20241005  01:34:40,1.91,1.92,1.91,1.92,-1
0,20241005  01:34:50,1.92,1.92,1.91,1.91,-1
0,20241005  01:35:00,1.91,1.92,1.91,1.91,-1
0,20241005  01:35:10,1.91,1.91,1.91,1.91,-1
0,20241005  01:35:20,1.91,1.92,1.89,1.9,-1
0,20241005  01:35:30,1.9,1.91,1.89,1.91,-1
0,20241005  01:35:40,1.91,1.91,1.89,1.89,-1
0,20241005  01:35:50,1.89,1.91,1.89,1.91,-1
0,20241005  01:36:00,1.91,1.91,1.89,1.9,-1
0,20241005  01:36:10,1.9,1.9,1.88,1.9,-1
0,20241005  01:36:20,1.9,1.91,1.89,1.91,-1
0,20241005  01:36:30,1.91,1.92,1.91,1.92,-1
0,20241005  01:36:40,1.92,1.92,1.91,1.91,-1
0,20241005  01:36:50,1.91,1.91,1.91,1.91,-1
0,20241005  01:37:00,1.91,1.91,1.91,1.91,-1
0,20241005  01:37:10,1.91,1.92,1.91,1.92,-1
0,20241005  01:37:20,1.92,1.92,1.91,1.91,-1
0,20241005  01:37:30,1.91,1.91,1.91,1.91,-1
0,20241005  01:37:40,1.91,1.91,1.89,1.91,-1
0,20241005  01:37:50,1.91,1.91,1.88,1.89,-1
0,20241005  01:38:00,1.89,1.91,1.88,1.89,-1
0,20241005  01:38:10,1.89,1.89,1.88,1.89,-1
0,20241005  01:38:20,1.89,1.89,1.88,1.89,-1
0,20241005  01:38:30,1.89,1.89,1.88,1.88,-1
0,20241005  01:38:40,1.88,1.89,1.88,1.89,-1
0,20241005  01:38:50,1.89,1.89,1.88,1.89,-1
0,20241005  01:39:00,1.89,1.91,1.88,1.91,-1
0,20241005  01:39:10,1.91,1.91,1.88,1.89,-1
0,20241005  01:39:20,1.89,1.9,1.88,1.9,-1
0,20241005  01:39:30,1.9,1.91,1.89,1.9,-1
0,20241005  01:39:40,1.9,1.9,1.88,1.89,-1
0,20241005  01:39:50,1.89,1.89,1.88,1.88,-1
0,20241005  01:40:00,1.88,1.88,1.88,1.88,-1
0,20241005  01:40:10,1.88,1.88,1.82,1.82,-1
0,20241005  01:40:20,1.82,1.82,1.82,1.82,-1
0,20241005  01:40:30,1.82,1.85,1.82,1.85,-1
0,20241005  01:40:40,1.85,1.87,1.85,1.86,-1
0,20241005  01:40:50,1.86,1.87,1.85,1.85,-1
0,20241005  01:41:00,1.85,1.85,1.85,1.85,-1
0,20241005  01:41:10,1.85,1.85,1.85,1.85,-1
0,20241005  01:41:20,1.85,1.85,1.85,1.85,-1
0,20241005  01:41:30,1.85,1.85,1.84,1.85,-1
0,20241005  01:41:40,1.85,1.85,1.82,1.83,-1
0,20241005  01:41:50,1.83,1.83,1.82,1.83,-1
0,20241005  01:42:00,1.83,1.83,1.82,1.82,-1
0,20241005  01:42:10,1.82,1.82,1.79,1.8,-1
0,20241005  01:42:20,1.8,1.81,1.8,1.81,-1
0,20241005  01:42:30,1.81,1.81,1.79,1.8,-1
0,20241005  01:42:40,1.8,1.8,1.79,1.79,-1
0,20241005  01:42:50,1.79,1.79,1.79,1.79,-1
0,20241005  01:43:00,1.79,1.79,1.79,1.79,-1
0,20241005  01:43:10,1.79,1.79,1.79,1.79,-1
0,20241005  01:43:20,1.79,1.81,1.79,1.81,-1
0,20241005  01:43:30,1.81,1.82,1.8,1.82,-1
0,20241005  01:43:40,1.82,1.82,1.81,1.81,-1
0,20241005  01:43:50,1.81,1.82,1.81,1.82,-1
0,20241005  01:44:00,1.82,1.84,1.81,1.83,-1
0,20241005  01:44:10,1.83,1.84,1.82,1.82,-1
0,20241005  01:44:20,1.82,1.82,1.82,1.82,-1
0,20241005  01:44:30,1.82,1.82,1.82,1.82,-1
0,20241005  01:44:40,1.82,1.82,1.82,1.82,-1
0,20241005  01:44:50,1.82,1.82,1.82,1.82,-1
0,20241005  01:45:00,1.82,1.84,1.82,1.84,-1
0,20241005  01:45:10,1.84,1.85,1.83,1.85,-1
0,20241005  01:45:20,1.85,1.85,1.85,1.85,-1
0,20241005  01:45:30,1.85,1.85,1.85,1.85,-1
0,20241005  01:45:40,1.85,1.85,1.85,1.85,-1
0,20241005  01:45:50,1.85,1.85,1.85,1.85,-1
0,20241005  01:46:00,1.85,1.85,1.82,1.82,-1
0,20241005  01:46:10,1.82,1.82,1.82,1.82,-1
0,20241005  01:46:20,1.82,1.84,1.82,1.83,-1
0,20241005  01:46:30,1.83,1.83,1.82,1.82,-1
0,20241005  01:46:40,1.82,1.82,1.82,1.82,-1
0,20241005  01:46:50,1.82,1.82,1.82,1.82,-1
0,20241005  01:47:00,1.82,1.82,1.82,1.82,-1
0,20241005  01:47:10,1.82,1.82,1.81,1.82,-1
0,20241005  01:47:20,1.82,1.82,1.81,1.82,-1
0,20241005  01:47:30,1.82,1.82,1.81,1.82,-1
0,20241005  01:47:40,1.82,1.82,1.81,1.82,-1
0,20241005  01:47:50,1.82,1.82,1.81,1.82,-1
0,20241005  01:48:00,1.82,1.82,1.81,1.82,-1
0,20241005  01:48:10,1.82,1.82,1.81,1.82,-1
0,20241005  01:48:20,1.82,1.82,1.81,1.81,-1
0,20241005  01:48:30,1.81,1.81,1.78,1.79,-1
0,20241005  01:48:40,1.79,1.81,1.78,1.81,-1
0,20241005  01:48:50,1.81,1.81,1.78,1.8,-1
0,20241005  01:49:00,1.8,1.81,1.79,1.81,-1
0,20241005  01:49:10,1.81,1.81,1.81,1.81,-1
0,20241005  01:49:20,1.81,1.81,1.81,1.81,-1
0,20241005  01:49:30,1.81,1.85,1.81,1.82,-1
0,20241005  01:49:40,1.82,1.82,1.81,1.82,-1
0,20241005  01:49:50,1.82,1.82,1.81,1.82,-1
0,20241005  01:50:00,1.82,1.82,1.81,1.81,-1
0,20241005  01:50:10,1.81,1.81,1.81,1.81,-1
0,20241005  01:50:20,1.81,1.81,1.81,1.81,-1
0,20241005  01:50:30,1.81,1.81,1.78,1.79,-1
0,20241005  01:50:40,1.79,1.79,1.78,1.78,-1
0,20241005  01:50:50,1.78,1.81,1.78,1.81,-1
0,20241005  01:51:00,1.81,1.81,1.79,1.81,-1
0,20241005  01:51:10,1.81,1.81,1.8,1.81,-1
0,20241005  01:51:20,1.81,1.81,1.78,1.78,-1
0,20241005  01:51:30,1.78,1.79,1.78,1.78,-1
0,20241005  01:51:40,1.78,1.78,1.74,1.75,-1
0,20241005  01:51:50,1.75,1.77,1.74,1.77,-1
0,20241005  01:52:00,1.77,1.77,1.74,1.75,-1
0,20241005  01:52:10,1.75,1.77,1.74,1.76,-1
0,20241005  01:52:20,1.76,1.77,1.75,1.77,-1
0,20241005  01:52:30,1.77,1.78,1.75,1.78,-1
0,20241005  01:52:40,1.78,1.78,1.77,1.78,-1
0,20241005  01:52:50,1.78,1.78,1.75,1.75,-1
0,20241005  01:53:00,1.75,1.75,1.74,1.75,-1
0,20241005  01:53:10,1.75,1.75,1.74,1.75,-1
0,20241005  01:53:20,1.75,1.75,1.74,1.74,-1
0,20241005  01:53:30,1.74,1.74,1.74,1.74,-1
0,20241005  01:53:40,1.74,1.74,1.74,1.74,-1
0,20241005  01:53:50,1.74,1.74,1.73,1.74,-1
0,20241005  01:54:00,1.74,1.74,1.72,1.72,-1
0,20241005  01:54:10,1.72,1.72,1.72,1.72,-1
0,20241005  01:54:20,1.72,1.72,1.72,1.72,-1
0,20241005  01:54:30,1.72,1.72,1.72,1.72,-1
0,20241005  01:54:40,1.72,1.72,1.72,1.72,-1
0,20241005  01:54:50,1.72,1.75,1.72,1.75,-1
0,20241005  01:55:00,1.75,1.75,1.73,1.75,-1
0,20241005  01:55:10,1.75,1.75,1.72,1.73,-1
0,20241005  01:55:20,1.73,1.75,1.72,1.75,-1
0,20241005  01:55:30,1.75,1.75,1.72,1.74,-1
0,20241005  01:55:40,1.74,1.74,1.72,1.73,-1
0,20241005  01:55:50,1.73,1.73,1.72,1.72,-1
0,20241005  01:56:00,1.72,1.72,1.72,1.72,-1
0,20241005  01:56:10,1.72,1.72,1.72,1.72,-1
0,20241005  01:56:20,1.72,1.72,1.72,1.72,-1
0,20241005  01:56:30,1.72,1.72,1.72,1.72,-1
0,20241005  01:56:40,1.72,1.72,1.72,1.72,-1
0,20241005  01:56:50,1.72,1.72,1.72,1.72,-1
0,20241005  01:57:00,1.72,1.72,1.72,1.72,-1
0,20241005  01:57:10,1.72,1.72,1.72,1.72,-1
0,20241005  01:57:20,1.72,1.72,1.72,1.72,-1
0,20241005  01:57:30,1.72,1.72,1.72,1.72,-1
0,20241005  01:57:40,1.72,1.72,1.72,1.72,-1
0,20241005  01:57:50,1.72,1.72,1.72,1.72,-1
0,20241005  01:58:00,1.72,1.72,1.72,1.72,-1
0,20241005  01:58:10,1.72,1.72,1.72,1.72,-1
0,20241005  01:58:20,1.72,1.72,1.72,1.72,-1
0,20241005  01:58:30,1.72,1.72,1.72,1.72,-1
0,20241005  01:58:40,1.72,1.72,1.72,1.72,-1
0,20241005  01:58:50,1.72,1.72,1.71,1.72,-1
0,20241005  01:59:00,1.72,1.72,1.69,1.71,-1
0,20241005  01:59:10,1.71,1.71,1.69,1.69,-1
0,20241005  01:59:20,1.69,1.69,1.69,1.69,-1
0,20241005  01:59:30,1.69,1.69,1.69,1.69,-1
0,20241005  01:59:40,1.69,1.69,1.69,1.69,-1
0,20241005  01:59:50,1.69,1.69,1.69,1.69,-1
0,20241005  02:00:00,1.69,1.69,1.69,1.69,-1
0,20241005  02:00:10,1.69,1.69,1.69,1.69,-1
0,20241005  02:00:20,1.69,1.69,1.69,1.69,-1
0,20241005  02:00:30,1.69,1.69,1.69,1.69,-1
0,20241005  02:00:40,1.69,1.69,1.69,1.69,-1
0,20241005  02:00:50,1.69,1.69,1.69,1.69,-1
0,20241005  02:01:00,1.69,1.69,1.69,1.69,-1
0,20241005  02:01:10,1.69,1.69,1.69,1.69,-1
0,20241005  02:01:20,1.69,1.69,1.69,1.69,-1
0,20241005  02:01:30,1.69,1.69,1.69,1.69,-1
0,20241005  02:01:40,1.69,1.69,1.69,1.69,-1
0,20241005  02:01:50,1.69,1.69,1.69,1.69,-1
0,20241005  02:02:00,1.69,1.69,1.69,1.69,-1
0,20241005  02:02:10,1.69,1.69,1.66,1.66,-1
0,20241005  02:02:20,1.66,1.68,1.66,1.68,-1
0,20241005  02:02:30,1.68,1.68,1.68,1.68,-1
0,20241005  02:02:40,1.68,1.69,1.68,1.69,-1
0,20241005  02:02:50,1.69,1.69,1.68,1.69,-1
0,20241005  02:03:00,1.69,1.72,1.68,1.72,-1
0,20241005  02:03:10,1.72,1.72,1.72,1.72,-1
0,20241005  02:03:20,1.72,1.72,1.72,1.72,-1
0,20241005  02:03:30,1.72,1.72,1.72,1.72,-1
0,20241005  02:03:40,1.72,1.72,1.72,1.72,-1
0,20241005  02:03:50,1.72,1.72,1.72,1.72,-1
0,20241005  02:04:00,1.72,1.72,1.72,1.72,-1
0,20241005  02:04:10,1.72,1.72,1.72,1.72,-1
0,20241005  02:04:20,1.72,1.72,1.72,1.72,-1
0,20241005  02:04:30,1.72,1.72,1.72,1.72,-1
0,20241005  02:04:40,1.72,1.72,1.72,1.72,-1
0,20241005  02:04:50,1.72,1.72,1.72,1.72,-1
0,20241005  02:05:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:05:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:05:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:05:30,1.72,1.72,1.71,1.72,-1
0,20241005  02:05:40,1.72,1.72,1.71,1.72,-1
0,20241005  02:05:50,1.72,1.72,1.72,1.72,-1
0,20241005  02:06:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:06:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:06:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:06:30,1.72,1.72,1.72,1.72,-1
0,20241005  02:06:40,1.72,1.75,1.71,1.72,-1
0,20241005  02:06:50,1.72,1.72,1.71,1.72,-1
0,20241005  02:07:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:07:10,1.72,1.72,1.72,1.72,-1
0,20241005  02:07:20,1.72,1.72,1.72,1.72,-1
0,20241005  02:07:30,1.72,1.72,1.72,1.72,-1
0,20241005  02:07:40,1.72,1.72,1.72,1.72,-1
0,20241005  02:07:50,1.72,1.72,1.72,1.72,-1
0,20241005  02:08:00,1.72,1.74,1.72,1.74,-1
0,20241005  02:08:10,1.74,1.75,1.74,1.75,-1
0,20241005  02:08:20,1.75,1.75,1.75,1.75,-1
0,20241005  02:08:30,1.75,1.78,1.75,1.78,-1
0,20241005  02:08:40,1.78,1.78,1.77,1.78,-1
0,20241005  02:08:50,1.78,1.78,1.78,1.78,-1
0,20241005  02:09:00,1.78,1.81,1.78,1.81,-1
0,20241005  02:09:10,1.81,1.81,1.78,1.78,-1
0,20241005  02:09:20,1.78,1.79,1.78,1.78,-1
0,20241005  02:09:30,1.78,1.78,1.78,1.78,-1
0,20241005  02:09:40,1.78,1.81,1.78,1.78,-1
0,20241005  02:09:50,1.78,1.81,1.78,1.78,-1
0,20241005  02:10:00,1.78,1.79,1.78,1.78,-1
0,20241005  02:10:10,1.78,1.78,1.77,1.78,-1
0,20241005  02:10:20,1.78,1.78,1.77,1.78,-1
0,20241005  02:10:30,1.78,1.78,1.77,1.78,-1
0,20241005  02:10:40,1.78,1.78,1.77,1.78,-1
0,20241005  02:10:50,1.78,1.78,1.78,1.78,-1
0,20241005  02:11:00,1.78,1.78,1.78,1.78,-1
0,20241005  02:11:10,1.78,1.78,1.76,1.77,-1
0,20241005  02:11:20,1.77,1.77,1.76,1.77,-1
0,20241005  02:11:30,1.77,1.77,1.76,1.77,-1
0,20241005  02:11:40,1.77,1.77,1.74,1.75,-1
0,20241005  02:11:50,1.75,1.75,1.74,1.75,-1
0,20241005  02:12:00,1.75,1.75,1.74,1.75,-1
0,20241005  02:12:10,1.75,1.75,1.74,1.75,-1
0,20241005  02:12:20,1.75,1.75,1.74,1.75,-1
0,20241005  02:12:30,1.75,1.75,1.74,1.75,-1
0,20241005  02:12:40,1.75,1.75,1.74,1.75,-1
0,20241005  02:12:50,1.75,1.75,1.75,1.75,-1
0,20241005  02:13:00,1.75,1.75,1.75,1.75,-1
0,20241005  02:13:10,1.75,1.75,1.74,1.75,-1
0,20241005  02:13:20,1.75,1.75,1.74,1.75,-1
0,20241005  02:13:30,1.75,1.78,1.75,1.77,-1
0,20241005  02:13:40,1.77,1.78,1.75,1.75,-1
0,20241005  02:13:50,1.75,1.78,1.75,1.76,-1
0,20241005  02:14:00,1.76,1.76,1.75,1.75,-1
0,20241005  02:14:10,1.75,1.77,1.75,1.76,-1
0,20241005  02:14:20,1.76,1.76,1.75,1.75,-1
0,20241005  02:14:30,1.75,1.75,1.75,1.75,-1
0,20241005  02:14:40,1.75,1.77,1.75,1.77,-1
0,20241005  02:14:50,1.77,1.77,1.75,1.75,-1
0,20241005  02:15:00,1.75,1.77,1.75,1.75,-1
0,20241005  02:15:10,1.75,1.75,1.74,1.75,-1
0,20241005  02:15:20,1.75,1.75,1.74,1.75,-1
0,20241005  02:15:30,1.75,1.75,1.74,1.75,-1
0,20241005  02:15:40,1.75,1.75,1.74,1.75,-1
0,20241005  02:15:50,1.75,1.75,1.74,1.75,-1
0,20241005  02:16:00,1.75,1.75,1.74,1.75,-1
0,20241005  02:16:10,1.75,1.75,1.74,1.75,-1
0,20241005  02:16:20,1.75,1.75,1.74,1.75,-1
0,20241005  02:16:30,1.75,1.75,1.75,1.75,-1
0,20241005  02:16:40,1.75,1.75,1.75,1.75,-1
0,20241005  02:16:50,1.75,1.75,1.75,1.75,-1
0,20241005  02:17:00,1.75,1.75,1.74,1.75,-1
0,20241005  02:17:10,1.75,1.75,1.74,1.75,-1
0,20241005  02:17:20,1.75,1.75,1.72,1.74,-1
0,20241005  02:17:30,1.74,1.74,1.72,1.72,-1
0,20241005  02:17:40,1.72,1.72,1.72,1.72,-1
0,20241005  02:17:50,1.72,1.72,1.72,1.72,-1
0,20241005  02:18:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:18:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:18:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:18:30,1.72,1.72,1.71,1.72,-1
0,20241005  02:18:40,1.72,1.72,1.72,1.72,-1
0,20241005  02:18:50,1.72,1.72,1.72,1.72,-1
0,20241005  02:19:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:19:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:19:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:19:30,1.72,1.72,1.71,1.72,-1
0,20241005  02:19:40,1.72,1.72,1.71,1.72,-1
0,20241005  02:19:50,1.72,1.72,1.71,1.72,-1
0,20241005  02:20:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:20:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:20:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:20:30,1.72,1.72,1.71,1.72,-1
0,20241005  02:20:40,1.72,1.72,1.71,1.72,-1
0,20241005  02:20:50,1.72,1.72,1.71,1.72,-1
0,20241005  02:21:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:21:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:21:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:21:30,1.72,1.72,1.71,1.72,-1
0,20241005  02:21:40,1.72,1.72,1.71,1.72,-1
0,20241005  02:21:50,1.72,1.72,1.71,1.72,-1
0,20241005  02:22:00,1.72,1.72,1.71,1.72,-1
0,20241005  02:22:10,1.72,1.72,1.71,1.72,-1
0,20241005  02:22:20,1.72,1.72,1.71,1.72,-1
0,20241005  02:22:30,1.72,1.73,1.71,1.72,-1
0,20241005  02:22:40,1.72,1.75,1.72,1.74,-1
0,20241005  02:22:50,1.74,1.75,1.73,1.73,-1
0,20241005  02:23:00,1.73,1.75,1.72,1.75,-1
0,20241005  02:23:10,1.75,1.77,1.74,1.75,-1
0,20241005  02:23:20,1.75,1.75,1.74,1.75,-1
0,20241005  02:23:30,1.75,1.75,1.74,1.75,-1
0,20241005  02:23:40,1.75,1.75,1.74,1.75,-1
0,20241005  02:23:50,1.75,1.75,1.74,1.75,-1
0,20241005  02:24:00,1.75,1.75,1.74,1.75,-1
0,20241005  02:24:10,1.75,1.75,1.74,1.75,-1
0,20241005  02:24:20,1.75,1.75,1.74,1.75,-1
0,20241005  02:24:30,1.75,1.75,1.74,1.75,-1
0,20241005  02:24:40,1.75,1.75,1.75,1.75,-1
0,20241005  02:24:50,1.75,1.77,1.75,1.75,-1
0,20241005  02:25:00,1.75,1.77,1.75,1.77,-1
0,20241005  02:25:10,1.77,1.78,1.77,1.78,-1
0,20241005  02:25:20,1.78,1.78,1.77,1.78,-1
0,20241005  02:25:30,1.78,1.78,1.77,1.78,-1
0,20241005  02:25:40,1.78,1.78,1.77,1.78,-1
0,20241005  02:25:50,1.78,1.78,1.77,1.78,-1
0,20241005  02:26:00,1.78,1.78,1.77,1.78,-1
0,20241005  02:26:10,1.78,1.78,1.77,1.78,-1
0,20241005  02:26:20,1.78,1.8,1.77,1.78,-1
0,20241005  02:26:30,1.78,1.78,1.77,1.77,-1
0,20241005  02:26:40,1.77,1.77,1.75,1.75,-1
0,20241005  02:26:50,1.75,1.75,1.75,1.75,-1
0,20241005  02:27:00,1.75,1.75,1.75,1.75,-1
0,20241005  02:27:10,1.75,1.77,1.75,1.77,-1
0,20241005  02:27:20,1.77,1.77,1.75,1.75,-1
0,20241005  02:27:30,1.75,1.77,1.75,1.77,-1
0,20241005  02:27:40,1.77,1.77,1.75,1.76,-1
0,20241005  02:27:50,1.76,1.76,1.75,1.76,-1
0,20241005  02:28:00,1.76,1.76,1.75,1.76,-1
0,20241005  02:28:10,1.76,1.76,1.75,1.76,-1
0,20241005  02:28:20,1.76,1.77,1.75,1.77,-1
0,20241005  02:28:30,1.77,1.78,1.76,1.78,-1
